Type,Name,Floorplan,Breakable,Cookable,Dirtyable,Fillable,Moveable,Openable,Pickupable,Receptacle,Sliceable,Toggleable,CanUseUp,ChangeTempHot,ChangeTempCold,Mass,SalientMaterials,CompatibleReceptacles
StoveBurner,StoveBurner_bedb1169,27,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Cabinet,Cabinet_5b31cb94,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_4abcacf6,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_484f1567,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_7200e010,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Drawer,Drawer_b1fe5259,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_8919cc3b,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
CounterTop,CounterTop_0993330c,27,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
Sink,Sink_505b368d,27,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,None,None
Curtains,Curtains_89b47b4c,27,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,None,None
StoveBurner,StoveBurner_6b504509,27,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Drawer,Drawer_12d02f19,27,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Egg,Egg_fa86d803,27,True,False,False,False,False,False,True,False,True,False,False,False,False,0.054999999701976776,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
StoveKnob,StoveKnob_05f9a8b0,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_36818358,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_949de28e,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_472a0a9e,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Toaster,Toaster_4071b9d4,27,False,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Metal,None
Lettuce,Lettuce_5154e3b7,27,False,False,False,False,False,False,True,False,True,False,False,False,False,0.4699999988079071,Food,"Pot, Pan, Bowl, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Fork,Fork_d2981df3,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03999999910593033,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
SoapBottle,SoapBottle_5e697dab,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,Plastic,"Dresser, Desk, Toilet, Cart, Bathtub, Sink, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Drawer, GarbageCan"
Fridge,Fridge_bb1746f2,27,False,False,False,False,False,True,False,True,False,False,False,False,True,0.0,None,None
Ladle,Ladle_16843601,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Ladle,Ladle_fe637120,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
GarbageCan,GarbageCan_086134bc,27,False,False,False,False,True,False,False,True,False,False,False,False,False,0.699999988079071,Metal,None
Bread,Bread_53958960,27,False,False,False,False,False,False,True,False,True,False,False,False,False,0.699999988079071,Food,"Microwave, Fridge, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Plate"
SaltShaker,SaltShaker_f3d342e8,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6000000238418579,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
Potato,Potato_996744db,27,False,True,False,False,False,False,True,False,True,False,False,False,False,0.18000000715255737,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Pan,Pan_8aace81a,27,False,False,True,False,False,False,True,True,False,False,False,False,False,0.6700000166893005,Metal,"DiningTable, CounterTop, TVStand, CoffeeTable, SideTable, Sink, SinkBasin, Cabinet, StoveBurner, Fridge"
LightSwitch,LightSwitch_b996f2bb,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
WineBottle,WineBottle_61b4123b,27,True,False,False,True,False,False,True,False,False,False,False,False,False,1.2000000476837158,Glass,"Fridge, Dresser, Desk, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, GarbageCan"
Spatula,Spatula_20e58752,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06499999761581421,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Knife,Knife_7b82fe7b,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.18000000715255737,"Metal, Plastic","Pot, Pan, Bowl, Mug, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Tomato,Tomato_3a369978,27,False,False,False,False,False,False,True,False,True,False,False,False,False,0.11999998986721039,Food,"DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Sink, SinkBasin, Pot, Bowl, Fridge, GarbageCan, Plate"
Apple,Apple_f160ace0,27,False,False,False,False,False,False,True,False,True,False,False,False,False,0.20000000298023224,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Dresser"
SinkBasin,SinkBasin_58e23f7d,27,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
ButterKnife,ButterKnife_6a4be233,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, Drawer"
Pot,Pot_15089df0,27,False,False,True,True,False,False,True,True,False,False,False,False,False,0.5699999928474426,Metal,"StoveBurner, Fridge, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
PepperShaker,PepperShaker_0d3bab34,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23999997973442078,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
Microwave,Microwave_226b153e,27,False,False,False,False,True,True,False,True,False,True,False,True,False,6.999999523162842,"Metal, Glass",None
Cup,Cup_4cef0c08,27,True,False,True,True,False,False,True,True,False,False,False,False,False,0.4000000059604645,Glass,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
DishSponge,DishSponge_36234a70,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.029999997466802597,Sponge,"Pot, Pan, Bowl, Plate, Box, Toilet, Cart, Cart, BathtubBasin, Bathtub, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Drawer, GarbageCan"
Plate,Plate_8d81f9bc,27,True,False,True,False,False,False,True,True,False,False,False,False,False,0.6200000047683716,Ceramic,"Microwave, Fridge, Dresser, Desk, Sink, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
Spoon,Spoon_29cc6f12,27,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03999999910593033,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
CoffeeMachine,CoffeeMachine_3508bcf0,27,False,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Plastic,None
Mug,Mug_90e0d9f0,27,True,False,True,True,False,False,True,True,False,False,False,False,False,1.0,Ceramic,"SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
Bowl,Bowl_dfba074d,27,True,False,True,True,False,False,True,True,False,False,False,False,False,0.4699999988079071,Ceramic,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
DiningTable,DiningTable_29def3ec,27,False,False,False,False,True,False,False,True,False,False,False,False,False,85.0,"Metal, Plastic",None
Faucet,Faucet_3c9201e0,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Faucet,Faucet_00edfa42,27,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Chair,Chair_4bf077a0,27,False,False,False,False,True,False,False,True,False,False,False,False,False,10.0,Wood,None
CounterTop,CounterTop_3c50ee19,28,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
StoveBurner,StoveBurner_4557c1ce,28,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
StoveBurner,StoveBurner_f37ec393,28,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
StoveBurner,StoveBurner_8b235f69,28,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Drawer,Drawer_e24316f9,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Drawer,Drawer_b7b285b9,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Drawer,Drawer_0b15825d,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_834e4dd4,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_de264f4b,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_753a6120,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_87786990,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_1f7b1496,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_a4f597e0,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_bb259950,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_00879e52,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_8ffc7789,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_96a696ba,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_70e0c6ec,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
CounterTop,CounterTop_6f79a7ce,28,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
StoveBurner,StoveBurner_858f45ea,28,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Floor,Floor_31b34fcb,28,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,Ceramic,None
Sink,Sink_db250b41,28,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,None,None
SoapBottle,SoapBottle_5564e8c7,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,"Metal, Glass","Dresser, Desk, Toilet, Cart, Bathtub, Sink, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Drawer, GarbageCan"
Pot,Pot_d2affe99,28,False,False,True,True,False,False,True,True,False,False,False,False,False,0.5699999928474426,Metal,"StoveBurner, Fridge, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
StoveKnob,StoveKnob_1f5eae2b,28,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_f5289c33,28,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_0f9b0e95,28,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_daa54fd8,28,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Fork,Fork_5b23470d,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03999999910593033,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Cup,Cup_b3f7c833,28,False,False,True,True,False,False,True,True,False,False,False,False,False,0.4000000059604645,Plastic,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
GarbageCan,GarbageCan_7955e24c,28,False,False,False,False,True,False,False,True,False,False,False,False,False,0.699999988079071,Plastic,None
Tomato,Tomato_33f36976,28,False,False,False,False,False,False,True,False,True,False,False,False,False,0.11999998986721039,Food,"DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Sink, SinkBasin, Pot, Bowl, Fridge, GarbageCan, Plate"
CoffeeMachine,CoffeeMachine_efe3e3de,28,False,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Plastic,None
Pan,Pan_11afbd41,28,False,False,True,False,False,False,True,True,False,False,False,False,False,0.6700000166893005,Metal,"DiningTable, CounterTop, TVStand, CoffeeTable, SideTable, Sink, SinkBasin, Cabinet, StoveBurner, Fridge"
Plate,Plate_c9f5e2c5,28,True,False,True,False,False,False,True,True,False,False,False,False,False,0.6200000047683716,Ceramic,"Microwave, Fridge, Dresser, Desk, Sink, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
Window,Window_0f970c3c,28,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,None,None
LightSwitch,LightSwitch_d45785bf,28,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Bread,Bread_9db3bc2c,28,False,False,False,False,False,False,True,False,True,False,False,False,False,0.699999988079071,Food,"Microwave, Fridge, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Plate"
Spatula,Spatula_a7fde144,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06499999761581421,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Knife,Knife_4c1db91f,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.18000000715255737,"Metal, Plastic","Pot, Pan, Bowl, Mug, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
SinkBasin,SinkBasin_94475eac,28,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
SaltShaker,SaltShaker_a748fbd3,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
PepperShaker,PepperShaker_5009bd43,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14000000059604645,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
ButterKnife,ButterKnife_89dc1b2b,28,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, Drawer"
Apple,Apple_0ae6f9d5,28,False,False,False,False,False,False,True,False,True,False,False,False,False,0.20000000298023224,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Dresser"
Fridge,Fridge_f752e1db,28,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
